Date,Close price,Open price,High price,Low price,Volume,
31/10/2016,675.8,682.11,683.34,675.8,130.15,
28/10/2016,682.25,676.74,682.25,675.85,117.26,
27/10/2016,676.9,672.81,676.9,671.61,91.03,
26/10/2016,673.61,676.18,676.18,670.8,102.38,
25/10/2016,676.18,676.29,677.47,670.6,127.87,
24/10/2016,678.02,683.14,684.51,677.89,125.47,
21/10/2016,684.83,685.77,687.54,683.76,136.02,
20/10/2016,686.39,690.45,690.86,685.63,121.09,
19/10/2016,688.89,683.83,689.88,683.25,149.35,
18/10/2016,682.02,680.44,682.99,678.13,132.56,
17/10/2016,680.95,687.18,687.94,680.95,113.71,
14/10/2016,687,685.06,690.62,684.78,164.68,
13/10/2016,685.23,680.73,685.23,678.79,125.24,
12/10/2016,682.45,683.88,686.18,681.12,120.75,
11/10/2016,682.36,677.63,682.36,669.2,148.02,
10/10/2016,674.19,684.05,684.46,674.19,139.49,
7/10/2016,683.95,689.51,690.19,680.26,140.06,
6/10/2016,687.32,687.04,690.93,687.04,150.66,
5/10/2016,687.04,686.41,689.5,685.48,116.97,
4/10/2016,684.2,682.82,689.17,680.24,123.10,
3/10/2016,683.05,687.68,688.42,681.99,121.37,
30/09/2016,685.73,688.55,689.12,684.62,115.74,
29/09/2016,688.55,689.82,692.17,685.91,115.92,
28/09/2016,686.72,684.99,687.94,682.98,128.18,
27/09/2016,684.89,676.61,684.89,676.24,130.57,
26/09/2016,677.04,673.21,677.04,671.51,162.24,
23/09/2016,674.09,670.73,674.09,670.3,176.04,
22/09/2016,671.38,668.48,675.36,668.48,144.40,
21/09/2016,668.48,663.12,668.83,662.79,158.85,
20/09/2016,663.37,656.2,663.37,653.28,118.44,
19/09/2016,657.89,651.31,658.35,651.31,107.31,
16/09/2016,651.31,654.68,657.53,651.31,206.94,
15/09/2016,656.18,657.46,660.32,654.84,112.72,
14/09/2016,656.64,658.16,661.82,656.64,96.41,
13/09/2016,659.72,658.61,661.74,654.95,87.74,
12/9/2016,659.76,665.77,666.04,655.55,101.34,
9/9/2016,666.88,669.24,672.39,666.88,106.07,
8/9/2016,666.07,661.89,668.2,660.54,124.56,
7/9/2016,661.28,663.05,663.68,656.22,106.48,
6/9/2016,663.9,666.38,668.4,663.9,108.99,
5/9/2016,664.55,669.3,670.08,660.31,110.45,
1/9/2016,669.19,674.19,674.72,664.77,102.24,
31/08/2016,674.63,673.1,676.26,671.39,115.73,
30/08/2016,672.67,667.96,672.67,666.33,96.55,
29/08/2016,669.44,670.71,679.62,669.44,114.89,
26/08/2016,667.75,662.9,668.84,662.9,116.44,
25/08/2016,658.5,660.77,660.77,656.49,116.13,
24/08/2016,660.77,660.95,665.43,659.7,103.85,
23/08/2016,659.16,653.58,659.16,652.88,109.08,
22/08/2016,657.68,662.87,664.95,657.68,116.31,
19/08/2016,662.28,664.09,666.93,659.64,109.70,
18/08/2016,660.65,663.56,665.94,656.35,131.63,
17/08/2016,660.51,659.46,660.76,657.06,123.97,
16/08/2016,658.11,659.47,662.13,656.83,160.32,
15/08/2016,659.47,654.06,659.47,653.64,117.96,
12/8/2016,655.71,665.14,668.52,652.67,125.03,
11/8/2016,660.24,649.27,660.24,648.31,140.93,
10/8/2016,648.33,637.21,648.48,637.21,120.83,
9/8/2016,637.34,629.66,637.34,629.66,98.87,
8/8/2016,629.46,627.39,629.91,622.14,90.03,
5/8/2016,627.39,629.69,630.18,622.49,125.58,
4/8/2016,631.94,633.74,641.02,631.94,112.05,
3/8/2016,631.61,632.98,634.75,627.66,94.95,
2/8/2016,636.05,643.2,643.2,633.33,176.39,
1/8/2016,648.38,655.38,655.38,646.02,92.79,
29/07/2016,652.23,654.19,657.88,650.98,120.01,
28/07/2016,657.14,655.81,657.2,649.86,123.00,
27/07/2016,656.11,647.98,656.11,647.74,127.21,
26/07/2016,648.59,648.58,651.93,642.91,106.20,
25/07/2016,649.3,651.33,654.17,646.04,97.52,
22/07/2016,649.87,657.15,658.06,640.26,151.76,
21/07/2016,659.57,662.72,665.9,656.03,112.38,
20/07/2016,660.26,667.86,667.86,660.26,129.41,
19/07/2016,667.76,675.89,677.35,660.09,139.59,
18/07/2016,673.5,664.12,673.5,662.25,131.48,
15/07/2016,664.56,666.69,670.18,661.47,131.14,
14/07/2016,666.69,675.66,681.75,666.69,160.11,
13/07/2016,675.12,662.04,676.06,662.04,159.94,
12/7/2016,658.9,652.81,658.9,649.86,175.61,
11/7/2016,652.26,658.92,664.89,648.77,162.22,
8/7/2016,658.68,661.07,665.53,655.91,144.00,
7/7/2016,661.12,652.49,661.12,652.13,137.26,
6/7/2016,649.46,646.8,652.36,644.07,136.95,
5/7/2016,650.88,650.47,658.45,647.52,149.33,
4/7/2016,647.96,643.11,647.96,641.96,137.07,
1/7/2016,640.3,632.26,643.55,632.26,126.00,
30/06/2016,632.26,633.17,637.46,631.74,106.17,
29/06/2016,630.12,623.56,631.25,623.56,122.31,
28/06/2016,622.2,617.68,624.85,617.65,89.28,
27/06/2016,621.27,616.19,621.27,608.26,107.96,
24/06/2016,620.77,631.77,631.77,597.68,270.17,
23/06/2016,632.27,626.47,632.6,626.47,117.11,
22/06/2016,626.41,628.77,629.95,625.81,107.96,
21/06/2016,628,629.03,631.96,628,127.75,
20/06/2016,626.46,622.04,626.46,620.41,115.10,
17/06/2016,619.25,622.92,624.59,618.16,148.65,
16/06/2016,625.11,627.38,630.21,625.11,122.41,
15/06/2016,627.02,624.63,628.75,621.76,130.31,
14/06/2016,625.43,621.63,626.4,619.13,99.80,
13/06/2016,623.58,626.26,627.36,621.4,127.06,
10/6/2016,629.84,629.95,633.47,628.56,134.28,
9/6/2016,631.26,628.4,631.26,626.27,119.51,
8/6/2016,627.87,626.84,632.68,626.29,139.31,
7/6/2016,624.65,622.4,624.69,620.05,115.27,
6/6/2016,620.05,621.09,624.55,616.98,133.23,
3/6/2016,621.88,623.21,625.19,621.62,124.29,
2/6/2016,623.37,619.19,624.52,618.38,126.64,
1/6/2016,619.86,618.18,620.24,616.33,113.21,
31/05/2016,618.44,616.22,621.14,614.68,121.51,
30/05/2016,614.5,609.98,615.52,608.46,111.12,
27/05/2016,608.11,604.36,609.94,603.23,102.56,
26/05/2016,604.34,611.88,613.37,604.34,116.59,
25/05/2016,611.89,613.96,616.38,611.89,139.39,
24/05/2016,611.62,612.23,613.14,608.15,115.55,
23/05/2016,611.03,616.11,616.83,610.45,99.92,
20/05/2016,614.81,620.72,622.48,614.41,138.84,
19/05/2016,619.2,621.83,623.68,618.13,141.47,
18/05/2016,622.45,625.53,627.81,621.79,135.29,
17/05/2016,624.75,620.54,626.12,618.67,126.85,
16/05/2016,615.78,610.13,616.17,608.49,109.34,
13/05/2016,610.82,612.32,615.3,608.04,110.63,
12/5/2016,612.12,615.55,617.56,612.12,93.54,
11/5/2016,614.06,606.6,614.06,606.06,162.84,
10/5/2016,605.05,600.35,605.46,597.74,143.70,
9/5/2016,603.85,610.92,612.97,603.85,145.39,
6/5/2016,606.52,602.4,608.94,602.17,120.43,
5/5/2016,601.51,600.66,605.21,600.5,134.81,
4/5/2016,599.07,595.95,603.08,592.43,143.70,
29/04/2016,598.37,591.2,599.71,591.2,124.90,
28/04/2016,591.67,594.98,597.28,589.97,101.20,
27/04/2016,593.96,601.79,601.79,591.35,149.05,
26/04/2016,598.48,590.99,598.48,590.19,176.65,
25/04/2016,591.58,597.91,601.61,591.58,161.64,
22/04/2016,592.48,574.57,592.48,574.57,140.76,
21/04/2016,575.73,571.19,577.41,570.71,104.75,
20/04/2016,568.03,569.8,571.71,565.3,116.43,
19/04/2016,568.28,578.32,578.44,568.28,138.46,
15/04/2016,579.86,581.54,586.36,579.86,124.27,
14/04/2016,579.49,575.69,584.81,575.69,116.83,
13/04/2016,578.02,580.77,582.81,575.65,140.04,
12/4/2016,579.84,580.9,582.97,577.17,165.75,
11/4/2016,579.27,575.11,581.88,575.01,143.19,
8/4/2016,572.34,571.21,574.46,569.09,122.41,
7/4/2016,571.6,570.72,572.56,567.01,123.54,
6/4/2016,567.79,561.94,567.79,560.63,120.89,
5/4/2016,560.32,555.98,560.32,555.15,140.38,
4/4/2016,555.82,557.56,560.92,554.3,118.85,
1/4/2016,558.43,560.64,562.73,557.96,131.42,
31/03/2016,561.22,569.04,570.94,561.22,172.53,
30/03/2016,569.91,566.08,571.89,565.55,135.46,
29/03/2016,568.28,575.63,576.07,568.28,165.10,
28/03/2016,575.72,573.69,576,571.58,127.86,
25/03/2016,572.08,569.48,572.48,564.88,159.14,
24/03/2016,570.66,573.93,577.21,570.66,166.99,
23/03/2016,574.71,570.74,575.22,570.39,142.82,
22/03/2016,570.91,572.27,573.8,567.8,132.09,
21/03/2016,572.27,577.65,580.83,572.27,163.80,
18/03/2016,575.82,579.95,580.81,575.44,226.16,
17/03/2016,579.26,581.55,583.53,579.26,165.83,
16/03/2016,577.07,573.88,577.96,573.37,148.93,
15/03/2016,574.04,577.98,578.96,572.59,163.94,
14/03/2016,577.98,579.61,579.84,576.26,175.48,
11/3/2016,577.26,576.12,580.93,574.81,146.76,
10/3/2016,575.91,574.07,575.91,571.52,146.19,
9/3/2016,571.71,573.47,576.32,571.48,125.15,
8/3/2016,574.71,576.75,579.87,574.53,149.05,
7/3/2016,576.2,575.76,580.95,575.39,158.92,
4/3/2016,573.65,570.18,576.02,568.83,142.76,
3/3/2016,570.39,573.06,573.88,569.39,132.21,
2/3/2016,570.18,564.85,570.18,562.97,144.88,
1/3/2016,561.56,560.03,565.65,560.03,141.42,
29/02/2016,559.37,565.61,566.31,559.37,129.71,
26/02/2016,566.11,565.61,566.8,562.39,106.61,
25/02/2016,562.82,571.15,573.63,562.82,151.42,
24/02/2016,568.04,559.48,569.7,557.77,160.24,
23/02/2016,561.28,564.75,567.58,561.09,159.71,
22/02/2016,560.71,555.31,561.44,555.31,152.96,
19/02/2016,554.03,552.37,555.16,551.38,185.58,
18/02/2016,552.49,550.51,555.05,549.16,126.03,
17/02/2016,547.05,551.38,552.38,547.05,131.16,
16/02/2016,548.05,545.72,548.89,545.72,108.04,
15/02/2016,543.79,540.13,544.59,537.81,68.70,
5/2/2016,544.75,540.64,545.54,540.64,61.85,
4/2/2016,542.15,542.91,545.17,541.66,67.89,
3/2/2016,539.07,531.11,539.07,530.23,87.35,
2/2/2016,536.45,537.71,542.26,535.38,93.18,
1/2/2016,540.56,545.27,548.58,540.56,107.30,
29/01/2016,545.25,539.96,545.71,537.51,122.86,
28/01/2016,539.47,542.01,544.73,538.59,113.21,
27/01/2016,542.69,541.18,543.88,540.03,124.97,
26/01/2016,537.73,534.06,542.98,531.27,142.01,
25/01/2016,542.35,522.24,542.36,522.24,164.27,
22/01/2016,522.24,521.88,525.83,513.82,169.04,
21/01/2016,521.88,529.44,531.21,520.74,152.78,
20/01/2016,529.44,532.81,536.57,529.42,128.32,
19/01/2016,535.77,525.65,535.77,525.65,126.00,
18/01/2016,526.37,532.54,532.54,518.16,164.10,
15/01/2016,543.04,554.35,556.55,543.04,130.43,
14/01/2016,553.03,555.88,556.62,550.6,149.70,
13/01/2016,560.37,565.21,566.02,560.37,134.30,
12/1/2016,564.26,557.36,564.26,557.36,118.61,
11/1/2016,557.87,559.05,563.04,557.51,106.07,
8/1/2016,560.05,562.62,563.17,556.36,143.16,
7/1/2016,565.36,570.62,570.94,561.09,147.86,
6/1/2016,574.57,569.5,574.57,569.5,95.94,
5/1/2016,569.94,571.66,575.4,569.26,104.10,
4/1/2016,574.41,579.03,579.97,573.15,108.48,
31/12/2015,579.03,579.12,580.82,575.73,134.37,
30/12/2015,579.45,576.5,579.45,575.71,90.05,
29/12/2015,576.29,569.4,576.29,566.49,114.62,
28/12/2015,569.9,570.57,572.92,569.4,134.30,
25/12/2015,567.67,566.6,570.49,566.6,109.17,
24/12/2015,566.17,566.65,567.8,565.62,71.91,
23/12/2015,564.27,564.93,568.16,562.3,90.23,
22/12/2015,566.35,567.88,570.86,565.48,84.51,
21/12/2015,566.9,570.45,571.28,565.35,125.68,
18/12/2015,568.18,574.66,578,568.18,211.30,
17/12/2015,577.11,572.55,579.18,572.55,90.78,
16/12/2015,572.55,570.36,575.54,570.36,114.46,
15/12/2015,568,563.3,568.74,563.3,119.81,
14/12/2015,562.22,564.14,566.28,560.99,116.30,
11/12/2015,563.43,560.99,567.13,559.73,99.45,
10/12/2015,561.04,564.86,567.62,561.04,113.10,
9/12/2015,565.2,575.08,576.63,565.2,107.44,
8/12/2015,574.15,561,574.15,556.92,112.95,
7/12/2015,563.62,570.12,571.2,563.41,78.32,
4/12/2015,571.62,574,574.69,567.95,87.33,
3/12/2015,574.38,574.04,576.84,573.2,128.30,
2/12/2015,574.42,571.01,577.03,571.01,104.14,
1/12/2015,570.41,573.39,577.58,570.41,116.02,
30/11/2015,573.2,581.39,581.65,571.12,132.94,
27/11/2015,582.86,589.09,591.84,582.86,142.24,
26/11/2015,590.4,593.12,594.67,590.39,157.76,
25/11/2015,595.7,593.24,596.92,588.1,143.86,
24/11/2015,593.83,599.81,599.94,590.41,169.70,
23/11/2015,599.99,605.89,607.69,599.99,153.19,
20/11/2015,604.46,602.11,606.58,601.9,140.72,
19/11/2015,601.9,604.38,605.56,600.84,122.67,
18/11/2015,603.34,603.32,606.62,602.13,123.13,
17/11/2015,605.05,609.46,611.18,605.05,171.38,
16/11/2015,609.21,609.77,611.92,605.39,137.77,
13/11/2015,611.27,604.41,611.27,603.72,159.05,
12/11/2015,605.58,602.02,605.58,595.86,144.36,
11/11/2015,603.53,604.13,609.24,603.34,95.35,
10/11/2015,605.27,609.3,610.6,605.08,119.83,
9/11/2015,610.66,612.29,613.79,610.35,122.66,
6/11/2015,612.36,615.54,617.79,608.89,109.92,
5/11/2015,615.18,609.49,616.46,608.53,99.75,
4/11/2015,610.6,614.29,617.93,610.6,112.57,
3/11/2015,611.71,605.32,611.71,600.46,116.50,
2/11/2015,602.76,607.93,610.17,601.99,123.80,
30/10/2015,607.37,605.49,608.01,603.93,91.23,
29/10/2015,605.2,599.32,605.2,598.8,102.97,
28/10/2015,596.24,599.09,601.09,596.24,119.72,
27/10/2015,598.44,597.8,600.51,595.62,106.26,
26/10/2015,598.61,604.41,606.79,598.61,102.76,
23/10/2015,601.74,598.55,602.55,598.25,104.41,
22/10/2015,595.08,590.24,595.81,589.74,94.88,
21/10/2015,590.24,590.43,594.5,589.84,100.32,
20/10/2015,590.45,594.97,596.37,588.26,127.21,
19/10/2015,594.61,593.87,598.11,591.6,107.69,
16/10/2015,593.02,592.4,599.74,592.4,132.29,
15/10/2015,592.4,591.36,594.17,588.98,115.35,
14/10/2015,589.98,592.45,593.73,589.62,113.48,
13/10/2015,590.84,589.09,591.66,588.54,115.29,
12/10/2015,592.1,587.72,594.74,587.25,152.11,
9/10/2015,588.02,590.91,593.02,587.57,162.69,
8/10/2015,586.78,580.04,588.35,579.82,194.06,
7/10/2015,579.57,583.97,587.3,579.57,146.23,
6/10/2015,581.29,577.45,581.38,574.63,179.24,
5/10/2015,570,564.58,570,563.95,98.66,
2/10/2015,562.31,563.33,565.01,561.73,81.80,
1/10/2015,563.54,563.39,565.63,563.23,82.59,
30/09/2015,562.64,562.5,565.65,562.5,83.82,
29/09/2015,561.19,559.83,561.76,557.65,93.14,
28/09/2015,564.88,571.29,572.15,564.88,86.04,
25/09/2015,570.38,570.41,572.09,567.71,79.09M,
24/09/2015,570.25,573.5,575.36,570.12,107.03M,
23/09/2015,572.72,570.64,573.85,569.51,107.83M,
22/09/2015,573.2,573.09,575.17,570.26,121.25M,
21/09/2015,572.12,566.74,572.26,565.16,109.41M,
18/09/2015,566.25,564.69,569.5,564.69,153.41,
17/09/2015,562.48,563.93,565.85,562.48,88.37,
16/09/2015,564.13,561.86,564.82,561.69,74.66,
15/09/2015,563.27,564.38,565.05,561.1,85.24,
14/09/2015,562.17,569.21,572.25,561.46,84.88,
11/9/2015,566.74,572.14,573.99,566.18,94.99,
10/9/2015,572.07,567.51,576.13,567.09,70.33,
9/9/2015,572.34,574.06,574.73,569.69,89.60,
8/9/2015,566.72,554.48,566.72,554.34,107.30,
7/9/2015,554.93,557.07,560.09,554.44,75.02,
4/9/2015,556.81,554.85,558.9,554.77,66.99,
3/9/2015,554.3,559.32,561.43,551.47,93.47,
1/9/2015,562.31,565.75,569.18,561.28,98.67,
31/08/2015,564.75,573.1,573.1,563.99,127.97,
28/08/2015,570.87,561.36,570.87,559.35,165.73,
27/08/2015,555.81,551.89,558.93,551.44,127.73,
26/08/2015,545.89,530.05,545.89,530.05,124.14,
25/08/2015,529.98,511.13,535.48,511.13,177.69,
24/08/2015,526.93,550.48,550.48,523.55,174.56,
21/08/2015,556.3,559.34,559.97,542.31,185.89,
20/08/2015,566.69,577.82,577.82,565.09,113.12,
19/08/2015,577.82,576.44,580.99,569.21,106.33,
18/08/2015,580.22,571.31,580.22,571.22,93.87,
17/08/2015,573.15,588.67,591.2,571.26,108.22,
14/08/2015,589.03,592.8,598.55,585.97,90.67,
13/08/2015,594.26,603.31,603.31,590.44,126.47,
12/8/2015,604.24,609.33,611.46,602.01,112.17,
11/8/2015,613.05,615.17,619.69,611.17,119.70,
10/8/2015,614.53,603.82,614.53,603.82,90.73,
7/8/2015,603.76,601.57,604.04,597.75,87.76,
6/8/2015,601.04,607.84,609.31,600.85,110.44,
5/8/2015,607.08,600.68,608.21,600.68,108.57,
4/8/2015,600.76,607.95,609.91,600.76,83.58,
3/8/2015,609.47,617.12,617.12,605.63,129.80,
31/07/2015,621.06,628.31,629.97,621.06,112.60,
30/07/2015,626.57,625.46,627.11,622.43,102.58,
29/07/2015,624.7,632,634.64,624.7,114.16,
28/07/2015,631.47,636.58,639.54,631.47,155.01,
27/07/2015,635.46,629.68,636.84,629.42,123.98,
24/07/2015,631.26,633.27,634.61,627.99,111.65,
23/07/2015,632.01,632.07,637.91,631.43,120.93,
22/07/2015,629.85,614.56,629.94,613.58,120.81,
21/07/2015,616.61,619.9,624.47,613.83,100.72,
20/07/2015,620.54,624.84,624.84,616.11,120.58,
17/07/2015,628.63,628.45,631.67,626.21,106.88,
16/07/2015,626.9,627.32,632.21,622.57,132.74,
15/07/2015,630.89,640.43,641.06,630.89,141.79,
14/07/2015,638.69,635.55,640.43,628.43,155.03,
13/07/2015,634.06,631.56,637.07,627.69,140.49,
10/7/2015,627.28,627.56,630.79,624.7,216.87,
9/7/2015,622.1,616.2,626.38,613.34,148.19,
8/7/2015,623.17,630.4,634.13,617.29,191.33,
7/7/2015,630.27,623.89,633.73,620.59,175.37,
6/7/2015,625.22,618.75,625.34,618.65,179.75,
3/7/2015,616.43,608.82,617.96,608.82,164.55,
2/7/2015,605.7,591.5,605.7,590.52,136.67,
1/7/2015,591.5,594.52,594.52,587.33,133.32,
30/06/2015,593.05,588.77,598.98,588.77,156.14,
29/06/2015,591.75,580.16,591.75,579.61,121.74,
26/06/2015,581.75,586.04,592.59,581.75,152.47,
25/06/2015,587.99,589.29,590.37,585.34,114.60,
24/06/2015,590.02,592.19,594.01,589.02,128.94,
23/06/2015,593.07,592.44,595.11,590.76,130.76,
22/06/2015,594.08,588.33,594.08,588.01,154.76,
19/06/2015,584.7,584.08,588.48,582.47,201.25,
18/06/2015,580.35,578.73,583.02,578.47,98.18,
17/06/2015,578.87,578.53,584.04,575.88,131.42,
16/06/2015,580.35,587.76,589.33,580.35,162.62,
15/06/2015,586.48,583.51,586.67,581.35,154.92,
12/6/2015,582.73,582.54,585.01,578.8,163.05,
11/6/2015,581.05,577.32,582.68,575.25,166.70,
10/6/2015,574.1,576.06,576.62,569.59,133.53,
9/6/2015,574.47,578.68,582.13,573.73,162.01,
8/6/2015,579.83,580.74,585.51,579.45,193.17,
5/6/2015,578.07,568.63,579.01,568.37,147.67,
4/6/2015,568.99,568.01,573.5,567.89,113.85,
3/6/2015,567.9,570.55,573.91,567.81,125.47,
2/6/2015,570.31,575.7,581.24,570.31,123.89,
1/6/2015,574.98,571.15,579.58,570.14,118.50,
29/05/2015,569.56,572.73,577.03,568.7,135.98,
28/05/2015,572.97,566.13,576.92,564.73,151.80,
27/05/2015,566.48,564.64,569.63,563.28,115.04,
26/05/2015,567.2,563.31,570.29,562.58,143.16,
25/05/2015,563,560.8,563.84,558.5,108.20,
22/05/2015,561.82,553.41,561.82,550.81,119.60,
21/05/2015,552.56,550.99,554,547.95,112.19,
20/05/2015,550.1,536.35,550.33,536.07,128.46,
19/05/2015,536.82,530,537.19,530,93.79,
18/05/2015,528.95,535.82,536.71,528.9,105.37,
15/05/2015,537.44,543.61,545.48,537.44,74.95,
14/05/2015,543.69,542.53,545,540.72,68.00,
13/05/2015,542.82,545.5,546.99,538.76,79.43,
12/5/2015,544.41,551.98,552.56,542.7,79.64,
11/5/2015,551.67,554.5,556.2,550.57,108.34,
8/5/2015,554.51,551.57,556.39,550.93,72.95,
7/5/2015,552.98,548.51,554.22,547.53,70.11,
6/5/2015,549.3,553.3,555.51,548.17,89.29,
5/5/2015,552.65,544.8,552.65,539.04,116.97,
4/5/2015,545.08,560.62,563.36,545.08,112.53,
27/04/2015,562.4,567.77,568.47,562.4,61.88,
24/04/2015,565.77,563.17,567.36,561.56,61.68,
23/04/2015,561.25,562.85,564.45,557.57,76.34,
22/04/2015,562.51,562.58,565.04,561.53,91.61,
21/04/2015,562.24,563.78,567.52,562.24,98.59,
20/04/2015,565.04,568.52,568.83,562.66,98.95,
17/04/2015,568.32,568.28,572.76,568.28,107.31,
16/04/2015,568.28,564.5,570.68,564.5,100.52,
15/04/2015,564.5,558.94,565.39,558.94,82.31,
14/04/2015,558.67,559.81,562.95,558.49,69.54,
13/04/2015,559.54,556.35,559.68,555.97,72.14,
10/4/2015,554.03,550.96,557.65,550.96,104.20,
9/4/2015,550.52,547.26,552.53,546.76,94.46,
8/4/2015,547.72,549.69,551.23,546.29,80.15,
7/4/2015,548.11,542.71,548.37,540.79,96.78,
6/4/2015,542.97,548.11,549.28,542.97,71.85,
3/4/2015,547.85,548.69,550.3,544.22,70.71,
2/4/2015,546.85,540.54,546.85,536.87,89.76,
1/4/2015,538.91,550.8,551.69,537.3,129.13,
31/03/2015,551.13,544.87,552.72,544.87,83.62,
30/03/2015,545.19,551.75,554.26,545.07,108.63,
27/03/2015,551.42,558.93,561.13,549.65,91.63,
26/03/2015,556.16,556.12,559.68,553.19,83.83,
25/03/2015,560.93,567.62,568.4,559.87,87.61,
24/03/2015,567.43,569.33,569.91,562.07,91.92,
23/03/2015,570.89,576.64,579.39,570.44,99.55,
20/03/2015,575.44,572.57,577.56,571.92,151.54,
19/03/2015,573.74,579.39,580.32,573.52,84.53,
18/03/2015,578.68,580.81,581.53,577.26,108.04,
17/03/2015,581.76,580.6,583.59,580.6,105.06,
16/03/2015,580.8,583.26,586.19,580.55,100.54,
13/03/2015,586.1,589.04,591.75,586.1,97.28,
12/3/2015,588.53,585.89,589.67,585.48,82.74,
11/3/2015,586.54,589.04,590.56,586.49,86.32,
10/3/2015,589.66,586.38,591.17,586.38,105.17,
9/3/2015,588.44,594.08,596.32,587.27,98.83,
6/3/2015,593.97,596.42,598.33,592.71,101.68,
5/3/2015,596.91,601.08,602.4,596.75,134.36,
4/3/2015,600.39,598.49,600.69,595.34,120.52,
3/3/2015,596.72,590.42,597.45,590.42,112.83,
2/3/2015,590.73,591.75,593.72,588.59,86.66,
27/02/2015,592.57,598,598.4,590.58,78.31,
26/02/2015,596.72,593.95,597.07,591.78,89.94,
25/02/2015,592.66,596.9,601.55,592.66,99.24,
24/02/2015,596.95,590.18,596.95,589.74,62.89,
13/02/2015,587.24,586.26,589.02,585.6,73.84,
12/2/2015,584.67,582.52,584.99,581.86,82.99,
11/2/2015,581.76,574.88,581.76,574.88,77.50,
10/2/2015,574.52,575.74,578.42,574.24,73.83,
9/2/2015,573.55,574.06,577.04,572.79,71.32,
6/2/2015,574.13,569.03,574.36,569.03,64.28,
5/2/2015,567.17,562.17,568.22,562.05,78.74,
4/2/2015,561.45,556.93,561.69,553.21,100.17,
3/2/2015,557.47,572.56,574.83,557.47,96.96,
2/2/2015,570.37,576.07,579.73,570.37,85.07,
30/01/2015,576.07,584.08,584.08,574.46,102.20,
29/01/2015,583.28,584.18,585.66,580.37,109.68,
28/01/2015,583.76,579.56,584.35,578.59,113.56,
27/01/2015,579.3,580.45,584.28,575.5,157.54,
26/01/2015,580.64,584.89,586.76,580.64,139.91,
23/01/2015,582.38,578.22,583.57,577.57,184.12,
22/01/2015,574.54,569.74,576.48,567.82,83.83,
21/01/2015,569.12,573.54,574.41,569.12,83.04,
20/01/2015,572.22,570.78,574.96,570.14,79.46,
19/01/2015,571.51,576.5,579.06,570.1,88.38,
16/01/2015,574.81,576.88,578.51,574.08,106.68,
15/01/2015,577.74,577.01,581.24,575.36,120.10,
14/01/2015,577.01,579.77,582.21,571.67,108.94,
13/01/2015,580.6,573.26,580.65,573.26,111.67,
12/1/2015,574.32,575.86,579.73,574.07,134.93,
9/1/2015,569.73,555.53,570.52,555.53,107.48,
8/1/2015,553.47,553.49,556.8,552.15,77.87,
7/1/2015,552.05,548.44,555.83,548.44,111.71,
6/1/2015,549.66,539.08,550.11,538.82,112.32,
5/1/2015,544.45,545.43,549.22,543.78,95.95,
31/12/2014,545.63,538.68,546.62,537.91,122.97,
30/12/2014,537.57,531.07,537.57,526.61,86.68,
29/12/2014,532.68,533.37,538.83,528.63,104.11,
26/12/2014,533.37,531.84,537.89,527.41,105.31,
25/12/2014,532.01,536.21,537.47,531.52,89.29,
